source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,noteworthy_env_cond,depth,replicate,samp_size_vol,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,failure,failure_comment,ENA_accession_number_sample,source_mat_id
EMOBON 211223 BPNS Wa 200 R3	,EMOBON metagenome water sample from station BPNS collected on 2021-12-23 size fraction 200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2021-12-23 00:00:00,BPNS_Wa_211223,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,21.2,3,0.25,0.05,200,200,NA,N,WP2,WaSOP3,depth was not acquired from the CTD measurement but it was estimated from the researchers,2021-12-23 16:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa78
EMOBON 211223 BPNS Wa 200 R4	,EMOBON metagenome water sample from station BPNS collected on 2021-12-23 size fraction 200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2021-12-23 00:00:00,BPNS_Wa_211223,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,21.2,4,0.25,0.05,200,200,NA,N,WP2,WaSOP3,depth was not acquired from the CTD measurement but it was estimated from the researchers,2021-12-23 16:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa79
EMOBON 211223 BPNS Wa 200 Blank	,EMOBON metagenome water sample from station BPNS collected on 2021-12-23 size fraction 200um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2021-12-23 00:00:00,BPNS_Wa_211223,Rune Lagaisse,0000-0001-9191-9140,NA,,NA,blank_1,0.25,0.05,200,200,NA,N,WP2,WaSOP3,depth was not acquired from the CTD measurement but it was estimated from the researchers,2021-12-23 16:00:00,MSO LifeWatch Lab -80 Freezer,-80,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa80
EMOBON 220322 BPNS Wa 3 R1        ,EMOBON metagenome water sample from station BPNS collected on 2022-03-22 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-03-22 00:00:00,BPNS_Wa_220322,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,1,10,0.25,3-200,3,200,Y,Bucket,WaSOP1,NA,2022-03-22 11:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,2022-09-26 00:00:00,2022-09-30 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,,,,EMOBON_BPNSWa81
EMOBON 220322 BPNS Wa 3 R2        ,EMOBON metagenome water sample from station BPNS collected on 2022-03-22 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-03-22 00:00:00,BPNS_Wa_220322,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,2,10,0.25,3-200,3,200,Y,Bucket,WaSOP1,NA,2022-03-22 11:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,2022-09-26 00:00:00,2022-09-30 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,,,,EMOBON_BPNSWa82
EMOBON 220322 BPNS Wa 3 R3        ,EMOBON metagenome water sample from station BPNS collected on 2022-03-22 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-03-22 00:00:00,BPNS_Wa_220322,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,3,10,0.25,3-200,3,200,Y,Bucket,WaSOP1,NA,2022-03-22 11:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa83
EMOBON 220322 BPNS Wa 3 R4        ,EMOBON metagenome water sample from station BPNS collected on 2022-03-22 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-03-22 00:00:00,BPNS_Wa_220322,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,4,10,0.25,3-200,3,200,Y,Bucket,WaSOP1,NA,2022-03-22 11:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa84
EMOBON 220322 BPNS Wa 3 Blank        ,EMOBON metagenome water sample from station BPNS collected on 2022-03-22 size fraction 3-200um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2022-03-22 00:00:00,BPNS_Wa_220322,Rune Lagaisse,0000-0001-9191-9140,NA,,NA,blank_1,10,0.033333,3-200,3,200,Y,Bucket,WaSOP1,NA,2022-03-22 11:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa85
EMOBON 220322 BPNS Wa 0.2 R1        ,EMOBON metagenome water sample from station BPNS collected on 2022-03-22 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-03-22 00:00:00,BPNS_Wa_220322,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,1,10,0.25,0.2-3,0.2,3,Y,Bucket,WaSOP1,NA,2022-03-22 11:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,2022-09-26 00:00:00,2022-09-30 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,,,,EMOBON_BPNSWa86
EMOBON 220322 BPNS Wa 0.2 R2        ,EMOBON metagenome water sample from station BPNS collected on 2022-03-22 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-03-22 00:00:00,BPNS_Wa_220322,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,2,10,0.25,0.2-3,0.2,3,Y,Bucket,WaSOP1,NA,2022-03-22 11:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,2022-09-26 00:00:00,2022-09-30 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,,,,EMOBON_BPNSWa87
EMOBON 220322 BPNS Wa 0.2 R3        ,EMOBON metagenome water sample from station BPNS collected on 2022-03-22 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-03-22 00:00:00,BPNS_Wa_220322,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,3,10,0.25,0.2-3,0.2,3,Y,Bucket,WaSOP1,NA,2022-03-22 11:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa88
EMOBON 220322 BPNS Wa 0.2 R4        ,EMOBON metagenome water sample from station BPNS collected on 2022-03-22 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-03-22 00:00:00,BPNS_Wa_220322,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,4,10,0.25,0.2-3,0.2,3,Y,Bucket,WaSOP1,NA,2022-03-22 11:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa89
EMOBON 220322 BPNS Wa 0.2 Blank,EMOBON metagenome water sample from station BPNS collected on 2022-03-22 size fraction 0.2-3um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2022-03-22 00:00:00,BPNS_Wa_220322,Rune Lagaisse,0000-0001-9191-9140,NA,,NA,blank_1,10,0.033333,0.2-3,0.2,3,Y,Bucket,WaSOP1,NA,2022-03-22 11:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa90
EMOBON 220322 BPNS Wa 20 R1        ,EMOBON metagenome water sample from station BPNS collected on 2022-03-22 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-03-22 00:00:00,BPNS_Wa_220322,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,1,0.25,0.05,20,20,NA,N,Apstein,WaSOP2,NA,2022-03-22 11:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa91
EMOBON 220322 BPNS Wa 20 R2,EMOBON metagenome water sample from station BPNS collected on 2022-03-22 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-03-22 00:00:00,BPNS_Wa_220322,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,2,0.25,0.05,20,20,NA,N,Apstein,WaSOP2,NA,2022-03-22 11:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa92
EMOBON 220322 BPNS Wa 20 R3,EMOBON metagenome water sample from station BPNS collected on 2022-03-22 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-03-22 00:00:00,BPNS_Wa_220322,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,3,0.25,0.05,20,20,NA,N,Apstein,WaSOP2,NA,2022-03-22 11:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa93
EMOBON 220322 BPNS Wa 20 R4,EMOBON metagenome water sample from station BPNS collected on 2022-03-22 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-03-22 00:00:00,BPNS_Wa_220322,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,4,0.25,0.05,20,20,NA,N,Apstein,WaSOP2,NA,2022-03-22 11:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa94
EMOBON 220322 BPNS Wa 20 Blank,EMOBON metagenome water sample from station BPNS collected on 2022-03-22 size fraction 20um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2022-03-22 00:00:00,BPNS_Wa_220322,Rune Lagaisse,0000-0001-9191-9140,NA,,NA,blank_1,0.25,0.05,20,20,NA,N,Apstein,WaSOP2,NA,2022-03-22 11:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa95
EMOBON 220322 BPNS Wa 200 R1        ,EMOBON metagenome water sample from station BPNS collected on 2022-03-22 size fraction 200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-03-22 00:00:00,BPNS_Wa_220322,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,1,0.25,0.05,200,200,NA,N,WP2,WaSOP3,NA,2022-03-22 11:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa96
EMOBON 220322 BPNS Wa 200 R2        ,EMOBON metagenome water sample from station BPNS collected on 2022-03-22 size fraction 200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-03-22 00:00:00,BPNS_Wa_220322,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,2,0.25,0.05,200,200,NA,N,WP2,WaSOP3,NA,2022-03-22 11:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa97
EMOBON 220322 BPNS Wa 200 R3        ,EMOBON metagenome water sample from station BPNS collected on 2022-03-22 size fraction 200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-03-22 00:00:00,BPNS_Wa_220322,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,3,0.25,0.05,200,200,NA,N,WP2,WaSOP3,NA,2022-03-22 11:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa98
EMOBON 220322 BPNS Wa 200 R4        ,EMOBON metagenome water sample from station BPNS collected on 2022-03-22 size fraction 200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-03-22 00:00:00,BPNS_Wa_220322,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,4,0.25,0.05,200,200,NA,N,WP2,WaSOP3,NA,2022-03-22 11:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa99
EMOBON 220322 BPNS Wa 200 Blank        ,EMOBON metagenome water sample from station BPNS collected on 2022-03-22 size fraction 200um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2022-03-22 00:00:00,BPNS_Wa_220322,Rune Lagaisse,0000-0001-9191-9140,NA,,NA,blank_1,0.25,0.05,200,200,NA,N,WP2,WaSOP3,NA,2022-03-22 11:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa100
EMOBON 220420 BPNS Wa 3 R1        ,EMOBON metagenome water sample from station BPNS collected on 2022-04-20 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-20 00:00:00,BPNS_Wa_220420,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,1,1.5,0.5,3-200,3,200,Y,Niskin Bottle,WaSOP1,Extreme bloom conditions; pipes kept busting; exact volume filtered unknown,2022-04-20 17:10:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,2022-09-26 00:00:00,2022-09-30 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,,,,EMOBON_BPNSWa101
EMOBON 220420 BPNS Wa 3 R2        ,EMOBON metagenome water sample from station BPNS collected on 2022-04-20 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-20 00:00:00,BPNS_Wa_220420,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,2,1.5,0.5,3-200,3,200,Y,Niskin Bottle,WaSOP1,Extreme bloom conditions; pipes kept busting; exact volume filtered unknown,2022-04-20 17:10:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,2022-09-26 00:00:00,2022-09-30 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,,,,EMOBON_BPNSWa102
EMOBON 220420 BPNS Wa 3 R3        ,EMOBON metagenome water sample from station BPNS collected on 2022-04-20 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-20 00:00:00,BPNS_Wa_220420,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,3,1.5,0.5,3-200,3,200,Y,Niskin Bottle,WaSOP1,Extreme bloom conditions; pipes kept busting; exact volume filtered unknown,2022-04-20 17:10:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa103
EMOBON 220420 BPNS Wa 3 R4        ,EMOBON metagenome water sample from station BPNS collected on 2022-04-20 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-20 00:00:00,BPNS_Wa_220420,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,4,1.5,0.5,3-200,3,200,Y,Niskin Bottle,WaSOP1,Extreme bloom conditions; pipes kept busting; exact volume filtered unknown,2022-04-20 17:10:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa104
EMOBON 220420 BPNS Wa 3 Blank        ,EMOBON metagenome water sample from station BPNS collected on 2022-04-20 size fraction 3-200um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2022-04-20 00:00:00,BPNS_Wa_220420,Rune Lagaisse,0000-0001-9191-9140,NA,,NA,blank_1,1.5,0.05,3-200,3,200,N,Niskin Bottle,WaSOP1,Extreme bloom conditions; pipes kept busting; exact volume filtered unknown,2022-04-20 17:10:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa105
EMOBON 220420 BPNS Wa 0.2 R1        ,EMOBON metagenome water sample from station BPNS collected on 2022-04-20 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-20 00:00:00,BPNS_Wa_220420,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,1,1.5,0.5,0.2-3,0.2,3,Y,Niskin Bottle,WaSOP1,Extreme bloom conditions; pipes kept busting; exact volume filtered unknown,2022-04-20 17:10:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,2022-09-26 00:00:00,2022-09-30 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,,,,EMOBON_BPNSWa106
EMOBON 220420 BPNS Wa 0.2 R2        ,EMOBON metagenome water sample from station BPNS collected on 2022-04-20 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-20 00:00:00,BPNS_Wa_220420,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,2,1.5,0.5,0.2-3,0.2,3,Y,Niskin Bottle,WaSOP1,Extreme bloom conditions; pipes kept busting; exact volume filtered unknown,2022-04-20 17:10:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,2022-09-26 00:00:00,2022-09-30 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,,,,EMOBON_BPNSWa107
EMOBON 220420 BPNS Wa 0.2 R3        ,EMOBON metagenome water sample from station BPNS collected on 2022-04-20 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-20 00:00:00,BPNS_Wa_220420,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,3,1.5,0.5,0.2-3,0.2,3,Y,Niskin Bottle,WaSOP1,Extreme bloom conditions; pipes kept busting; exact volume filtered unknown,2022-04-20 17:10:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa108
EMOBON 220420 BPNS Wa 0.2 R4        ,EMOBON metagenome water sample from station BPNS collected on 2022-04-20 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-20 00:00:00,BPNS_Wa_220420,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,4,1.5,0.05,0.2-3,0.2,3,Y,Niskin Bottle,WaSOP1,Extreme bloom conditions; pipes kept busting; exact volume filtered unknown,2022-04-20 17:10:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa109
EMOBON 220420 BPNS Wa 0.2 Blank,EMOBON metagenome water sample from station BPNS collected on 2022-04-20 size fraction 0.2-3um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2022-04-20 00:00:00,BPNS_Wa_220420,Rune Lagaisse,0000-0001-9191-9140,NA,,NA,blank_1,1.5,0.5,0.2-3,0.2,3,N,Niskin Bottle,WaSOP1,Extreme bloom conditions; pipes kept busting; exact volume filtered unknown,2022-04-20 17:10:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa110
EMOBON 220420 BPNS Wa 20 R1        ,EMOBON metagenome water sample from station BPNS collected on 2022-04-20 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-04-20 00:00:00,BPNS_Wa_220420,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,1,NA,NA,20,20,NA,NA,Apstein,WaSOP2,Failed; extreme bloom conditions,2022-04-20 17:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,extreme Phaeocystis and Pseudo-nitzschia bloom; filtration was impossible,,EMOBON_BPNSWa111
EMOBON 220420 BPNS Wa 20 R2,EMOBON metagenome water sample from station BPNS collected on 2022-04-20 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-04-20 00:00:00,BPNS_Wa_220420,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,2,NA,NA,20,20,NA,NA,Apstein,WaSOP2,Failed; extreme bloom conditions,2022-04-20 17:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,extreme Phaeocystis and Pseudo-nitzschia bloom; filtration was impossible,,EMOBON_BPNSWa112
EMOBON 220420 BPNS Wa 20 R3,EMOBON metagenome water sample from station BPNS collected on 2022-04-20 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-04-20 00:00:00,BPNS_Wa_220420,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,3,NA,NA,20,20,NA,NA,Apstein,WaSOP2,Failed; extreme bloom conditions,2022-04-20 17:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,extreme Phaeocystis and Pseudo-nitzschia bloom; filtration was impossible,,EMOBON_BPNSWa113
EMOBON 220420 BPNS Wa 20 R4,EMOBON metagenome water sample from station BPNS collected on 2022-04-20 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-04-20 00:00:00,BPNS_Wa_220420,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,4,NA,NA,20,20,NA,NA,Apstein,WaSOP2,Failed; extreme bloom conditions,2022-04-20 17:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,extreme Phaeocystis and Pseudo-nitzschia bloom; filtration was impossible,,EMOBON_BPNSWa114
EMOBON 220420 BPNS Wa 20 Blank,EMOBON metagenome water sample from station BPNS collected on 2022-04-20 size fraction 20um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-04-20 00:00:00,BPNS_Wa_220420,Rune Lagaisse,0000-0001-9191-9140,NA,,NA,blank_1,NA,NA,20,20,NA,NA,Apstein,WaSOP2,Failed; extreme bloom conditions,2022-04-20 17:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,extreme Phaeocystis and Pseudo-nitzschia bloom; filtration was impossible,,EMOBON_BPNSWa115
EMOBON 220420 BPNS Wa 200 R1        ,EMOBON metagenome water sample from station BPNS collected on 2022-04-20 size fraction 200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-04-20 00:00:00,BPNS_Wa_220420,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,1,NA,NA,200,200,NA,NA,WP2,WaSOP3,Failed; extreme bloom conditions,2022-04-20 17:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,extreme Phaeocystis and Pseudo-nitzschia bloom; filtration was impossible,,EMOBON_BPNSWa116
EMOBON 220420 BPNS Wa 200 R2        ,EMOBON metagenome water sample from station BPNS collected on 2022-04-20 size fraction 200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-04-20 00:00:00,BPNS_Wa_220420,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,2,NA,NA,200,200,NA,NA,WP2,WaSOP3,Failed; extreme bloom conditions,2022-04-20 17:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,extreme Phaeocystis and Pseudo-nitzschia bloom; filtration was impossible,,EMOBON_BPNSWa117
EMOBON 220420 BPNS Wa 200 R3        ,EMOBON metagenome water sample from station BPNS collected on 2022-04-20 size fraction 200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-04-20 00:00:00,BPNS_Wa_220420,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,3,NA,NA,200,200,NA,NA,WP2,WaSOP3,Failed; extreme bloom conditions,2022-04-20 17:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,extreme Phaeocystis and Pseudo-nitzschia bloom; filtration was impossible,,EMOBON_BPNSWa118
EMOBON 220420 BPNS Wa 200 R4        ,EMOBON metagenome water sample from station BPNS collected on 2022-04-20 size fraction 200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-04-20 00:00:00,BPNS_Wa_220420,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,,NA,4,NA,NA,200,200,NA,NA,WP2,WaSOP3,Failed; extreme bloom conditions,2022-04-20 17:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,extreme Phaeocystis and Pseudo-nitzschia bloom; filtration was impossible,,EMOBON_BPNSWa119
